Draft,Team,Pick,Player,Position,NFL_Team,User,Fantasy QB,QB Team,Stacked,DBL Stack,QB Stack,Opponent,Double Run,Runback
50,1,1,Jonathan Taylor,RB,Indianapolis Colts,FULLYLOADED,Trevor Lawrence,Jacksonville Jaguars,0,,,Pittsburgh Steelers,0,0
50,2,2,Christian McCaffrey,RB,San Francisco 49ers,JEWISHMCCAF,Jordan Love,Green Bay Packers,0,,,New York Giants,0,0
50,3,3,Bijan Robinson,RB,Atlanta Falcons,GUNNEROSS,Jaxson Dart,New York Giants,0,,,New England Patriots,1,1
50,4,4,Jahmyr Gibbs,RB,Detroit Lions,BIFFTANNEN,Daniel Jones,Indianapolis Colts,0,,,Minnesota Vikings,1,1
50,5,5,Ja'Marr Chase,WR,Cincinnati Bengals,WHODEYSSS,Caleb Williams,Chicago Bears,0,,,Chicago Bears,1,1
50,6,6,Puka Nacua,WR,Los Angeles Rams,IAMTHESIMS,Matthew Stafford,Los Angeles Rams,1,,,New Orleans Saints,0,0
50,7,7,Rashee Rice,WR,Kansas City Chiefs,YUZENN,Drake Maye,New England Patriots,0,,,Buffalo Bills,1,1
50,8,8,Josh Jacobs,RB,Green Bay Packers,PATRICKBARN,Geno Smith,Las Vegas Raiders,0,,,Carolina Panthers,0,0
50,9,9,Amon-Ra St. Brown,WR,Detroit Lions,MANARAY31,Josh Allen,Buffalo Bills,0,,,Minnesota Vikings,0,0
50,10,10,Kyren Williams,RB,Los Angeles Rams,LENKEITH,Justin Herbert,Los Angeles Chargers,0,,,New Orleans Saints,1,1
50,11,11,Kimani Vidal,RB,Los Angeles Chargers,SHAGNASTYB,Jared Goff,Detroit Lions,0,,,Tennessee Titans,0,0
50,12,12,James Cook,RB,Buffalo Bills,LEE121503,Patrick Mahomes,Kansas City Chiefs,0,,,Kansas City Chiefs,2,1
50,12,13,Patrick Mahomes,QB,Kansas City Chiefs,LEE121503,Patrick Mahomes,Kansas City Chiefs,1,1,1,Buffalo Bills,1,1
50,11,14,Justin Jefferson,WR,Minnesota Vikings,SHAGNASTYB,Jared Goff,Detroit Lions,0,,,Detroit Lions,2,1
50,10,15,Jaylen Warren,RB,Pittsburgh Steelers,LENKEITH,Justin Herbert,Los Angeles Chargers,0,,,Indianapolis Colts,0,0
50,9,16,Josh Allen,QB,Buffalo Bills,MANARAY31,Josh Allen,Buffalo Bills,1,0,0,Kansas City Chiefs,1,1
50,8,17,D'Andre Swift,RB,Chicago Bears,PATRICKBARN,Geno Smith,Las Vegas Raiders,0,,,Cincinnati Bengals,0,0
50,7,18,Ashton Jeanty,RB,Las Vegas Raiders,YUZENN,Drake Maye,New England Patriots,0,,,Jacksonville Jaguars,0,0
50,6,19,Davante Adams,WR,Los Angeles Rams,IAMTHESIMS,Matthew Stafford,Los Angeles Rams,1,,,New Orleans Saints,0,0
50,5,20,Chase Brown,RB,Cincinnati Bengals,WHODEYSSS,Caleb Williams,Chicago Bears,0,,,Chicago Bears,1,1
50,4,21,Tyrone Tracy,RB,New York Giants,BIFFTANNEN,Daniel Jones,Indianapolis Colts,0,,,San Francisco 49ers,0,0
50,3,22,Tyler Warren,TE,Indianapolis Colts,GUNNEROSS,Jaxson Dart,New York Giants,0,,,Pittsburgh Steelers,0,0
50,2,23,Rome Odunze,WR,Chicago Bears,JEWISHMCCAF,Jordan Love,Green Bay Packers,0,,,Cincinnati Bengals,0,0
50,1,24,Ladd McConkey,WR,Los Angeles Chargers,FULLYLOADED,Trevor Lawrence,Jacksonville Jaguars,0,,,Tennessee Titans,0,0
50,1,25,Tucker Kraft,TE,Green Bay Packers,FULLYLOADED,Trevor Lawrence,Jacksonville Jaguars,0,,,Carolina Panthers,0,0
50,2,26,Nico Collins,WR,Houston Texans,JEWISHMCCAF,Jordan Love,Green Bay Packers,0,,,Denver Broncos,0,0
50,3,27,Travis Etienne Jr.,RB,Jacksonville Jaguars,GUNNEROSS,Jaxson Dart,New York Giants,0,,,Las Vegas Raiders,0,0
50,4,28,Michael Pittman Jr.,WR,Indianapolis Colts,BIFFTANNEN,Daniel Jones,Indianapolis Colts,1,,,Pittsburgh Steelers,0,0
50,5,29,George Kittle,TE,San Francisco 49ers,WHODEYSSS,Caleb Williams,Chicago Bears,0,,,New York Giants,0,0
50,6,30,DK Metcalf,WR,Pittsburgh Steelers,IAMTHESIMS,Matthew Stafford,Los Angeles Rams,0,,,Indianapolis Colts,0,0
50,7,31,Oronde Gadsden,TE,Los Angeles Chargers,YUZENN,Drake Maye,New England Patriots,0,,,Tennessee Titans,0,0
50,8,32,Brock Bowers,TE,Las Vegas Raiders,PATRICKBARN,Geno Smith,Las Vegas Raiders,1,,,Jacksonville Jaguars,1,1
50,9,33,Kareem Hunt,RB,Kansas City Chiefs,MANARAY31,Josh Allen,Buffalo Bills,0,,,Buffalo Bills,1,1
50,10,34,Justin Herbert,QB,Los Angeles Chargers,LENKEITH,Justin Herbert,Los Angeles Chargers,1,0,0,Tennessee Titans,0,0
50,11,35,Drake London,WR,Atlanta Falcons,SHAGNASTYB,Jared Goff,Detroit Lions,0,,,New England Patriots,0,0
50,12,36,Travis Kelce,TE,Kansas City Chiefs,LEE121503,Patrick Mahomes,Kansas City Chiefs,1,,,Buffalo Bills,1,1
50,12,37,Chris Olave,WR,New Orleans Saints,LEE121503,Patrick Mahomes,Kansas City Chiefs,0,,,Los Angeles Rams,0,0
50,11,38,Sam LaPorta,TE,Detroit Lions,SHAGNASTYB,Jared Goff,Detroit Lions,1,,,Minnesota Vikings,1,1
50,10,39,Travis Hunter,WR,Jacksonville Jaguars,LENKEITH,Justin Herbert,Los Angeles Chargers,0,,,Las Vegas Raiders,0,0
50,9,40,Tetairoa McMillan,WR,Carolina Panthers,MANARAY31,Josh Allen,Buffalo Bills,0,,,Green Bay Packers,0,0
50,8,41,Brian Thomas,WR,Jacksonville Jaguars,PATRICKBARN,Geno Smith,Las Vegas Raiders,0,,,Las Vegas Raiders,3,1
50,7,42,Drake Maye,QB,New England Patriots,YUZENN,Drake Maye,New England Patriots,1,1,1,Atlanta Falcons,0,0
50,6,43,Rico Dowdle,RB,Carolina Panthers,IAMTHESIMS,Matthew Stafford,Los Angeles Rams,0,,,Green Bay Packers,0,0
50,5,44,Keenan Allen,WR,Los Angeles Chargers,WHODEYSSS,Caleb Williams,Chicago Bears,0,,,Tennessee Titans,0,0
50,4,45,Daniel Jones,QB,Indianapolis Colts,BIFFTANNEN,Daniel Jones,Indianapolis Colts,1,1,1,Pittsburgh Steelers,0,0
50,3,46,Stefon Diggs,WR,New England Patriots,GUNNEROSS,Jaxson Dart,New York Giants,0,,,Atlanta Falcons,1,1
50,2,47,Xavier Worthy,WR,Kansas City Chiefs,JEWISHMCCAF,Jordan Love,Green Bay Packers,0,,,Buffalo Bills,0,0
50,1,48,David Montgomery,RB,Detroit Lions,FULLYLOADED,Trevor Lawrence,Jacksonville Jaguars,0,,,Minnesota Vikings,0,0
50,1,49,Tee Higgins,WR,Cincinnati Bengals,FULLYLOADED,Trevor Lawrence,Jacksonville Jaguars,0,,,Chicago Bears,0,0
50,2,50,Kyle Pitts,TE,Atlanta Falcons,JEWISHMCCAF,Jordan Love,Green Bay Packers,0,,,New England Patriots,0,0
50,3,51,Jaxson Dart,QB,New York Giants,GUNNEROSS,Jaxson Dart,New York Giants,1,0,0,San Francisco 49ers,0,0
50,4,52,Jordan Addison,WR,Minnesota Vikings,BIFFTANNEN,Daniel Jones,Indianapolis Colts,0,,,Detroit Lions,1,1
50,5,53,Jameson Williams,WR,Detroit Lions,WHODEYSSS,Caleb Williams,Chicago Bears,0,,,Minnesota Vikings,0,0
50,6,54,Matthew Stafford,QB,Los Angeles Rams,IAMTHESIMS,Matthew Stafford,Los Angeles Rams,1,2,1,New Orleans Saints,0,0
50,7,55,Khalil Shakir,WR,Buffalo Bills,YUZENN,Drake Maye,New England Patriots,0,,,Kansas City Chiefs,1,1
50,8,56,Tre Tucker,WR,Las Vegas Raiders,PATRICKBARN,Geno Smith,Las Vegas Raiders,1,,,Jacksonville Jaguars,1,1
50,9,57,Rashid Shaheed,WR,New Orleans Saints,MANARAY31,Josh Allen,Buffalo Bills,0,,,Los Angeles Rams,0,0
50,10,58,Courtland Sutton,WR,Denver Broncos,LENKEITH,Justin Herbert,Los Angeles Chargers,0,,,Houston Texans,0,0
50,11,59,Jared Goff,QB,Detroit Lions,SHAGNASTYB,Jared Goff,Detroit Lions,1,1,1,Minnesota Vikings,1,1
50,12,60,Rhamondre Stevenson,RB,New England Patriots,LEE121503,Patrick Mahomes,Kansas City Chiefs,0,,,Atlanta Falcons,0,0
50,12,61,Wan'Dale Robinson,WR,New York Giants,LEE121503,Patrick Mahomes,Kansas City Chiefs,0,,,San Francisco 49ers,0,0
50,11,62,Romeo Doubs,WR,Green Bay Packers,SHAGNASTYB,Jared Goff,Detroit Lions,0,,,Carolina Panthers,0,0
50,10,63,Juwan Johnson,TE,New Orleans Saints,LENKEITH,Justin Herbert,Los Angeles Chargers,0,,,Los Angeles Rams,1,1
50,9,64,Hunter Henry,TE,New England Patriots,MANARAY31,Josh Allen,Buffalo Bills,0,,,Atlanta Falcons,0,0
50,8,65,Geno Smith,QB,Las Vegas Raiders,PATRICKBARN,Geno Smith,Las Vegas Raiders,1,2,1,Jacksonville Jaguars,1,1
50,7,66,TreVeyon Henderson,RB,New England Patriots,YUZENN,Drake Maye,New England Patriots,1,,,Atlanta Falcons,0,0
50,6,67,Dalton Kincaid,TE,Buffalo Bills,IAMTHESIMS,Matthew Stafford,Los Angeles Rams,0,,,Kansas City Chiefs,0,0
50,5,68,Caleb Williams,QB,Chicago Bears,WHODEYSSS,Caleb Williams,Chicago Bears,1,0,0,Cincinnati Bengals,2,1
50,4,69,Colston Loveland,TE,Chicago Bears,BIFFTANNEN,Daniel Jones,Indianapolis Colts,0,,,Cincinnati Bengals,0,0
50,3,70,D.J. Moore,WR,Chicago Bears,GUNNEROSS,Jaxson Dart,New York Giants,0,,,Cincinnati Bengals,0,0
50,2,71,Jordan Love,QB,Green Bay Packers,JEWISHMCCAF,Jordan Love,Green Bay Packers,1,0,0,Carolina Panthers,0,0
50,1,72,Trevor Lawrence,QB,Jacksonville Jaguars,FULLYLOADED,Trevor Lawrence,Jacksonville Jaguars,1,0,0,Las Vegas Raiders,0,0
51,1,1,Jonathan Taylor,RB,Indianapolis Colts,SPANAKOPITA,Justin Herbert,Los Angeles Chargers,0,,,Pittsburgh Steelers,0,0
51,2,2,Christian McCaffrey,RB,San Francisco 49ers,LEE121503,Brock Purdy,San Francisco 49ers,1,,,New York Giants,1,1
51,3,3,Jahmyr Gibbs,RB,Detroit Lions,SHAPPY71,Caleb Williams,Chicago Bears,0,,,Minnesota Vikings,0,0
51,4,4,Bijan Robinson,RB,Atlanta Falcons,FULLYLOADED,Daniel Jones,Indianapolis Colts,0,,,New England Patriots,0,0
51,5,5,Puka Nacua,WR,Los Angeles Rams,LENKEITH,Matthew Stafford,Los Angeles Rams,1,,,New Orleans Saints,1,1
51,6,6,Ja'Marr Chase,WR,Cincinnati Bengals,IAMTHESIMS,Jordan Love,Green Bay Packers,0,,,Chicago Bears,1,1
51,7,7,Josh Jacobs,RB,Green Bay Packers,OHVA216,Josh Allen,Buffalo Bills,0,,,Carolina Panthers,0,0
51,8,8,Rashee Rice,WR,Kansas City Chiefs,KURUC711,Drake Maye,New England Patriots,0,,,Buffalo Bills,0,0
51,9,9,James Cook,RB,Buffalo Bills,HOUSEALWAY,Jaxson Dart,New York Giants,0,,,Kansas City Chiefs,0,0
51,10,10,Amon-Ra St. Brown,WR,Detroit Lions,PETEYPARLAYS,Bo Nix,Denver Broncos,0,,,Minnesota Vikings,0,0
51,11,11,Kimani Vidal,RB,Los Angeles Chargers,JEWISHMCCAF,Patrick Mahomes,Kansas City Chiefs,0,,,Tennessee Titans,0,0
51,12,12,Kyren Williams,RB,Los Angeles Rams,JONATHAN,Jared Goff,Detroit Lions,0,,,New Orleans Saints,0,0
51,12,13,Justin Jefferson,WR,Minnesota Vikings,JONATHAN,Jared Goff,Detroit Lions,0,,,Detroit Lions,2,1
51,11,14,Patrick Mahomes,QB,Kansas City Chiefs,JEWISHMCCAF,Patrick Mahomes,Kansas City Chiefs,1,1,1,Buffalo Bills,0,0
51,10,15,Ashton Jeanty,RB,Las Vegas Raiders,PETEYPARLAYS,Bo Nix,Denver Broncos,0,,,Jacksonville Jaguars,1,1
51,9,16,D'Andre Swift,RB,Chicago Bears,HOUSEALWAY,Jaxson Dart,New York Giants,0,,,Cincinnati Bengals,0,0
51,8,17,Davante Adams,WR,Los Angeles Rams,KURUC711,Drake Maye,New England Patriots,0,,,New Orleans Saints,1,1
51,7,18,Josh Allen,QB,Buffalo Bills,OHVA216,Josh Allen,Buffalo Bills,1,1,1,Kansas City Chiefs,0,0
51,6,19,Rome Odunze,WR,Chicago Bears,IAMTHESIMS,Jordan Love,Green Bay Packers,0,,,Cincinnati Bengals,2,1
51,5,20,Jaylen Warren,RB,Pittsburgh Steelers,LENKEITH,Matthew Stafford,Los Angeles Rams,0,,,Indianapolis Colts,0,0
51,4,21,Tyler Warren,TE,Indianapolis Colts,FULLYLOADED,Daniel Jones,Indianapolis Colts,1,,,Pittsburgh Steelers,0,0
51,3,22,Tucker Kraft,TE,Green Bay Packers,SHAPPY71,Caleb Williams,Chicago Bears,0,,,Carolina Panthers,0,0
51,2,23,Tyrone Tracy,RB,New York Giants,LEE121503,Brock Purdy,San Francisco 49ers,0,,,San Francisco 49ers,2,1
51,1,24,Ladd McConkey,WR,Los Angeles Chargers,SPANAKOPITA,Justin Herbert,Los Angeles Chargers,1,,,Tennessee Titans,0,0
51,1,25,Justin Herbert,QB,Los Angeles Chargers,SPANAKOPITA,Justin Herbert,Los Angeles Chargers,1,1,1,Tennessee Titans,0,0
51,2,26,Nico Collins,WR,Houston Texans,LEE121503,Brock Purdy,San Francisco 49ers,0,,,Denver Broncos,0,0
51,3,27,George Kittle,TE,San Francisco 49ers,SHAPPY71,Caleb Williams,Chicago Bears,0,,,New York Giants,1,1
51,4,28,Travis Etienne Jr.,RB,Jacksonville Jaguars,FULLYLOADED,Daniel Jones,Indianapolis Colts,0,,,Las Vegas Raiders,0,0
51,5,29,Brock Bowers,TE,Las Vegas Raiders,LENKEITH,Matthew Stafford,Los Angeles Rams,0,,,Jacksonville Jaguars,0,0
51,6,30,Chase Brown,RB,Cincinnati Bengals,IAMTHESIMS,Jordan Love,Green Bay Packers,0,,,Chicago Bears,1,1
51,7,31,DK Metcalf,WR,Pittsburgh Steelers,OHVA216,Josh Allen,Buffalo Bills,0,,,Indianapolis Colts,0,0
51,8,32,Drake Maye,QB,New England Patriots,KURUC711,Drake Maye,New England Patriots,1,1,1,Atlanta Falcons,0,0
51,9,33,Drake London,WR,Atlanta Falcons,HOUSEALWAY,Jaxson Dart,New York Giants,0,,,New England Patriots,0,0
51,10,34,Michael Pittman Jr.,WR,Indianapolis Colts,PETEYPARLAYS,Bo Nix,Denver Broncos,0,,,Pittsburgh Steelers,0,0
51,11,35,Oronde Gadsden,TE,Los Angeles Chargers,JEWISHMCCAF,Patrick Mahomes,Kansas City Chiefs,0,,,Tennessee Titans,0,0
51,12,36,Rico Dowdle,RB,Carolina Panthers,JONATHAN,Jared Goff,Detroit Lions,0,,,Green Bay Packers,0,0
51,12,37,Travis Kelce,TE,Kansas City Chiefs,JONATHAN,Jared Goff,Detroit Lions,0,,,Buffalo Bills,0,0
51,11,38,Xavier Worthy,WR,Kansas City Chiefs,JEWISHMCCAF,Patrick Mahomes,Kansas City Chiefs,1,,,Buffalo Bills,0,0
51,10,39,Travis Hunter,WR,Jacksonville Jaguars,PETEYPARLAYS,Bo Nix,Denver Broncos,0,,,Las Vegas Raiders,1,1
51,9,40,Jaxson Dart,QB,New York Giants,HOUSEALWAY,Jaxson Dart,New York Giants,1,1,1,San Francisco 49ers,0,0
51,8,41,Chris Olave,WR,New Orleans Saints,KURUC711,Drake Maye,New England Patriots,0,,,Los Angeles Rams,1,1
51,7,42,Brian Thomas,WR,Jacksonville Jaguars,OHVA216,Josh Allen,Buffalo Bills,0,,,Las Vegas Raiders,0,0
51,6,43,David Montgomery,RB,Detroit Lions,IAMTHESIMS,Jordan Love,Green Bay Packers,0,,,Minnesota Vikings,0,0
51,5,44,Kareem Hunt,RB,Kansas City Chiefs,LENKEITH,Matthew Stafford,Los Angeles Rams,0,,,Buffalo Bills,0,0
51,4,45,Daniel Jones,QB,Indianapolis Colts,FULLYLOADED,Daniel Jones,Indianapolis Colts,1,1,1,Pittsburgh Steelers,0,0
51,3,46,Keenan Allen,WR,Los Angeles Chargers,SHAPPY71,Caleb Williams,Chicago Bears,0,,,Tennessee Titans,0,0
51,2,47,Tee Higgins,WR,Cincinnati Bengals,LEE121503,Brock Purdy,San Francisco 49ers,0,,,Chicago Bears,0,0
51,1,48,Stefon Diggs,WR,New England Patriots,SPANAKOPITA,Justin Herbert,Los Angeles Chargers,0,,,Atlanta Falcons,1,1
51,1,49,Kyle Pitts,TE,Atlanta Falcons,SPANAKOPITA,Justin Herbert,Los Angeles Chargers,0,,,New England Patriots,2,1
51,2,50,Sam LaPorta,TE,Detroit Lions,LEE121503,Brock Purdy,San Francisco 49ers,0,,,Minnesota Vikings,0,0
51,3,51,Caleb Williams,QB,Chicago Bears,SHAPPY71,Caleb Williams,Chicago Bears,1,0,0,Cincinnati Bengals,0,0
51,4,52,Tetairoa McMillan,WR,Carolina Panthers,FULLYLOADED,Daniel Jones,Indianapolis Colts,0,,,Green Bay Packers,1,1
51,5,53,Matthew Stafford,QB,Los Angeles Rams,LENKEITH,Matthew Stafford,Los Angeles Rams,1,1,1,New Orleans Saints,1,1
51,6,54,Jordan Love,QB,Green Bay Packers,IAMTHESIMS,Jordan Love,Green Bay Packers,1,0,0,Carolina Panthers,0,0
51,7,55,Khalil Shakir,WR,Buffalo Bills,OHVA216,Josh Allen,Buffalo Bills,1,,,Kansas City Chiefs,0,0
51,8,56,J.K. Dobbins,RB,Denver Broncos,KURUC711,Drake Maye,New England Patriots,0,,,Houston Texans,0,0
51,9,57,Quentin Johnston,WR,Los Angeles Chargers,HOUSEALWAY,Jaxson Dart,New York Giants,0,,,Tennessee Titans,0,0
51,10,58,Dalton Kincaid,TE,Buffalo Bills,PETEYPARLAYS,Bo Nix,Denver Broncos,0,,,Kansas City Chiefs,0,0
51,11,59,Jordan Addison,WR,Minnesota Vikings,JEWISHMCCAF,Patrick Mahomes,Kansas City Chiefs,0,,,Detroit Lions,0,0
51,12,60,Jameson Williams,WR,Detroit Lions,JONATHAN,Jared Goff,Detroit Lions,1,,,Minnesota Vikings,1,1
51,12,61,Jared Goff,QB,Detroit Lions,JONATHAN,Jared Goff,Detroit Lions,1,1,1,Minnesota Vikings,1,1
51,11,62,Aaron Jones,RB,Minnesota Vikings,JEWISHMCCAF,Patrick Mahomes,Kansas City Chiefs,0,,,Detroit Lions,0,0
51,10,63,Bo Nix,QB,Denver Broncos,PETEYPARLAYS,Bo Nix,Denver Broncos,1,0,0,Houston Texans,0,0
51,9,64,Theo Johnson,TE,New York Giants,HOUSEALWAY,Jaxson Dart,New York Giants,1,,,San Francisco 49ers,0,0
51,8,65,Hunter Henry,TE,New England Patriots,KURUC711,Drake Maye,New England Patriots,1,,,Atlanta Falcons,0,0
51,7,66,Juwan Johnson,TE,New Orleans Saints,OHVA216,Josh Allen,Buffalo Bills,0,,,Los Angeles Rams,0,0
51,6,67,Pat Freiermuth,TE,Pittsburgh Steelers,IAMTHESIMS,Jordan Love,Green Bay Packers,0,,,Indianapolis Colts,0,0
51,5,68,Rashid Shaheed,WR,New Orleans Saints,LENKEITH,Matthew Stafford,Los Angeles Rams,0,,,Los Angeles Rams,2,1
51,4,69,Romeo Doubs,WR,Green Bay Packers,FULLYLOADED,Daniel Jones,Indianapolis Colts,0,,,Carolina Panthers,1,1
51,3,70,Wan'Dale Robinson,WR,New York Giants,SHAPPY71,Caleb Williams,Chicago Bears,0,,,San Francisco 49ers,1,1
51,2,71,Brock Purdy,QB,San Francisco 49ers,LEE121503,Brock Purdy,San Francisco 49ers,1,1,1,New York Giants,1,1
51,1,72,Rhamondre Stevenson,RB,New England Patriots,SPANAKOPITA,Justin Herbert,Los Angeles Chargers,0,,,Atlanta Falcons,1,1
52,1,1,Christian McCaffrey,RB,San Francisco 49ers,PATRICKBARN,Jaxson Dart,New York Giants,0,,,New York Giants,2,1
52,2,2,Jonathan Taylor,RB,Indianapolis Colts,FANTASYGRIN,Bo Nix,Denver Broncos,0,,,Pittsburgh Steelers,0,0
52,3,3,Jahmyr Gibbs,RB,Detroit Lions,LEE121503,Daniel Jones,Indianapolis Colts,0,,,Minnesota Vikings,0,0
52,4,4,Ja'Marr Chase,WR,Cincinnati Bengals,COLDKEATHST,Justin Herbert,Los Angeles Chargers,0,,,Chicago Bears,0,0
52,5,5,Puka Nacua,WR,Los Angeles Rams,MANARAY31,Aaron Rodgers,Pittsburgh Steelers,0,,,New Orleans Saints,0,0
52,6,6,Bijan Robinson,RB,Atlanta Falcons,JYAKER23,Jordan Love,Green Bay Packers,0,,,New England Patriots,0,0
52,7,7,Josh Jacobs,RB,Green Bay Packers,GUNNEROSS,Caleb Williams,Chicago Bears,0,,,Carolina Panthers,1,1
52,8,8,Rashee Rice,WR,Kansas City Chiefs,FULLYLOADED,Josh Allen,Buffalo Bills,0,,,Buffalo Bills,1,1
52,9,9,Amon-Ra St. Brown,WR,Detroit Lions,JEWISHMCCAF,Patrick Mahomes,Kansas City Chiefs,0,,,Minnesota Vikings,0,0
52,10,10,James Cook,RB,Buffalo Bills,TYLER2121,Jared Goff,Detroit Lions,0,,,Kansas City Chiefs,1,1
52,11,11,Kyren Williams,RB,Los Angeles Rams,IAMTHESIMS,Matthew Stafford,Los Angeles Rams,1,,,New Orleans Saints,0,0
52,12,12,Justin Jefferson,WR,Minnesota Vikings,CHRISTIAN,Drake Maye,New England Patriots,0,,,Detroit Lions,0,0
52,12,13,D'Andre Swift,RB,Chicago Bears,CHRISTIAN,Drake Maye,New England Patriots,0,,,Cincinnati Bengals,0,0
52,11,14,Davante Adams,WR,Los Angeles Rams,IAMTHESIMS,Matthew Stafford,Los Angeles Rams,1,,,New Orleans Saints,0,0
52,10,15,Kimani Vidal,RB,Los Angeles Chargers,TYLER2121,Jared Goff,Detroit Lions,0,,,Tennessee Titans,0,0
52,9,16,Patrick Mahomes,QB,Kansas City Chiefs,JEWISHMCCAF,Patrick Mahomes,Kansas City Chiefs,1,0,0,Buffalo Bills,0,0
52,8,17,Josh Allen,QB,Buffalo Bills,FULLYLOADED,Josh Allen,Buffalo Bills,1,0,0,Kansas City Chiefs,1,1
52,7,18,Chase Brown,RB,Cincinnati Bengals,GUNNEROSS,Caleb Williams,Chicago Bears,0,,,Chicago Bears,2,1
52,6,19,Tyler Warren,TE,Indianapolis Colts,JYAKER23,Jordan Love,Green Bay Packers,0,,,Pittsburgh Steelers,0,0
52,5,20,Ashton Jeanty,RB,Las Vegas Raiders,MANARAY31,Aaron Rodgers,Pittsburgh Steelers,0,,,Jacksonville Jaguars,0,0
52,4,21,Tucker Kraft,TE,Green Bay Packers,COLDKEATHST,Justin Herbert,Los Angeles Chargers,0,,,Carolina Panthers,0,0
52,3,22,Jaylen Warren,RB,Pittsburgh Steelers,LEE121503,Daniel Jones,Indianapolis Colts,0,,,Indianapolis Colts,1,1
52,2,23,Nico Collins,WR,Houston Texans,FANTASYGRIN,Bo Nix,Denver Broncos,0,,,Denver Broncos,1,1
52,1,24,Rome Odunze,WR,Chicago Bears,PATRICKBARN,Jaxson Dart,New York Giants,0,,,Cincinnati Bengals,0,0
52,1,25,Brock Bowers,TE,Las Vegas Raiders,PATRICKBARN,Jaxson Dart,New York Giants,0,,,Jacksonville Jaguars,0,0
52,2,26,Travis Etienne Jr.,RB,Jacksonville Jaguars,FANTASYGRIN,Bo Nix,Denver Broncos,0,,,Las Vegas Raiders,0,0
52,3,27,Ladd McConkey,WR,Los Angeles Chargers,LEE121503,Daniel Jones,Indianapolis Colts,0,,,Tennessee Titans,0,0
52,4,28,Justin Herbert,QB,Los Angeles Chargers,COLDKEATHST,Justin Herbert,Los Angeles Chargers,1,0,0,Tennessee Titans,0,0
52,5,29,DK Metcalf,WR,Pittsburgh Steelers,MANARAY31,Aaron Rodgers,Pittsburgh Steelers,1,,,Indianapolis Colts,0,0
52,6,30,Tyrone Tracy,RB,New York Giants,JYAKER23,Jordan Love,Green Bay Packers,0,,,San Francisco 49ers,0,0
52,7,31,George Kittle,TE,San Francisco 49ers,GUNNEROSS,Caleb Williams,Chicago Bears,0,,,New York Giants,0,0
52,8,32,Drake London,WR,Atlanta Falcons,FULLYLOADED,Josh Allen,Buffalo Bills,0,,,New England Patriots,0,0
52,9,33,Oronde Gadsden,TE,Los Angeles Chargers,JEWISHMCCAF,Patrick Mahomes,Kansas City Chiefs,0,,,Tennessee Titans,0,0
52,10,34,Michael Pittman Jr.,WR,Indianapolis Colts,TYLER2121,Jared Goff,Detroit Lions,0,,,Pittsburgh Steelers,0,0
52,11,35,Tee Higgins,WR,Cincinnati Bengals,IAMTHESIMS,Matthew Stafford,Los Angeles Rams,0,,,Chicago Bears,0,0
52,12,36,Drake Maye,QB,New England Patriots,CHRISTIAN,Drake Maye,New England Patriots,1,2,1,Atlanta Falcons,0,0
52,12,37,Stefon Diggs,WR,New England Patriots,CHRISTIAN,Drake Maye,New England Patriots,1,,,Atlanta Falcons,0,0
52,11,38,Brian Thomas,WR,Jacksonville Jaguars,IAMTHESIMS,Matthew Stafford,Los Angeles Rams,0,,,Las Vegas Raiders,0,0
52,10,39,Travis Kelce,TE,Kansas City Chiefs,TYLER2121,Jared Goff,Detroit Lions,0,,,Buffalo Bills,1,1
52,9,40,Brian Thomas,WR,Jacksonville Jaguars,JEWISHMCCAF,Patrick Mahomes,Kansas City Chiefs,0,,,Las Vegas Raiders,0,0
52,8,41,Rico Dowdle,RB,Carolina Panthers,FULLYLOADED,Josh Allen,Buffalo Bills,0,,,Green Bay Packers,0,0
52,7,42,Caleb Williams,QB,Chicago Bears,GUNNEROSS,Caleb Williams,Chicago Bears,1,1,1,Cincinnati Bengals,1,1
52,6,43,Chris Olave,WR,New Orleans Saints,JYAKER23,Jordan Love,Green Bay Packers,0,,,Los Angeles Rams,0,0
52,5,44,Kareem Hunt,RB,Kansas City Chiefs,MANARAY31,Aaron Rodgers,Pittsburgh Steelers,0,,,Buffalo Bills,0,0
52,4,45,Jameson Williams,WR,Detroit Lions,COLDKEATHST,Justin Herbert,Los Angeles Chargers,0,,,Minnesota Vikings,0,0
52,3,46,Xavier Worthy,WR,Kansas City Chiefs,LEE121503,Daniel Jones,Indianapolis Colts,0,,,Buffalo Bills,0,0
52,2,47,Keenan Allen,WR,Los Angeles Chargers,FANTASYGRIN,Bo Nix,Denver Broncos,0,,,Tennessee Titans,0,0
52,1,48,Jaxson Dart,QB,New York Giants,PATRICKBARN,Jaxson Dart,New York Giants,1,1,1,San Francisco 49ers,1,1
52,1,49,Wan'Dale Robinson,WR,New York Giants,PATRICKBARN,Jaxson Dart,New York Giants,1,,,San Francisco 49ers,1,1
52,2,50,Sam LaPorta,TE,Detroit Lions,FANTASYGRIN,Bo Nix,Denver Broncos,0,,,Minnesota Vikings,0,0
52,3,51,Daniel Jones,QB,Indianapolis Colts,LEE121503,Daniel Jones,Indianapolis Colts,1,0,0,Pittsburgh Steelers,1,1
52,4,52,Rhamondre Stevenson,RB,New England Patriots,COLDKEATHST,Justin Herbert,Los Angeles Chargers,0,,,Atlanta Falcons,0,0
